Sample	Bin	bin.quality.numeric	bin.quality.call	Completeness	Contamination	Strain.heterogeneity	lca_species	lca_level	lca_fraction	best_species	best_level	best_fraction	N50	Size.Mb	Coverage	# contigs (>= 0 bp)	Largest contig	Genes	tRNA	rna.16S	rna.23S	rna.5S	low.quality	med.quality	high.quality.nayfach	high.quality.bowers	# contigs (>= 10000 bp)	# contigs (>= 50000 bp)	# contigs (>= 100000 bp)	# contigs (>= 250000 bp)	# contigs (>= 500000 bp)	# contigs (>= 1000000 bp)	# contigs (>= 2000000 bp)	# contigs (>= 3000000 bp)	Total length (>= 0 bp)	Total length (>= 10000 bp)	Total length (>= 50000 bp)	Total length (>= 100000 bp)	Total length (>= 250000 bp)	Total length (>= 500000 bp)	Total length (>= 1000000 bp)	Total length (>= 2000000 bp)	Total length (>= 3000000 bp)	# contigs	Total length	N75	L50	L75	# N's per 100 kbp	Marker.lineage	X..genomes	X..markers	X..marker.sets	X0	X1	X2	X3	X4	X5.
B5	103	93.29	3) high quality Nayfach	96.64	0.67	0	Ruminococcaceae	family	0.782	uncultured Ruminococcus sp.	species	0.572	24015	2.55	17.78	163	120870	2308	38	0	0	0	TRUE	TRUE	TRUE	FALSE	86	6	1	0	0	0	0	0	2554446	2144427	437915	120870	0	0	0	0	0	163	2554446	13805	31	67	124.49	o__Clostridiales (UID1212)	172	263	149	7	255	1	0	0	0
B5	18	96.98	3) high quality Nayfach	96.98	0	0	Prevotella sp. CAG:873	species	0.994	Prevotella sp. CAG:873	species	0.994	44581	2.48	35.25	92	99109	1972	39	0	0	0	TRUE	TRUE	TRUE	FALSE	67	14	0	0	0	0	0	0	2484875	2355116	964431	0	0	0	0	0	0	92	2484875	25204	20	39	16.5	o__Bacteroidales (UID2617)	213	406	265	11	395	0	0	0	0
B5	28	90.05	3) high quality Nayfach	90.05	0	0	Clostridiales	order	0.688	uncultured Ruminococcus sp.	species	0.174	21156	1.53	13.14	109	57945	1255	37	1	0	0	TRUE	TRUE	TRUE	FALSE	57	1	0	0	0	0	0	0	1527573	1256383	57945	0	0	0	0	0	0	109	1527573	11858	23	48	82.48	c__Clostridia (UID1118)	387	223	124	16	207	0	0	0	0
B5	31	91.76	3) high quality Nayfach	95.81	0.81	0	Clostridiales	order	0.724	Unclassified	Unclassified	0.529	84250	2.18	22.08	67	195767	2028	40	0	0	0	TRUE	TRUE	TRUE	FALSE	41	14	6	0	0	0	0	0	2181478	2052812	1403408	840948	0	0	0	0	0	67	2181478	35560	9	20	24.3	c__Clostridia (UID1118)	387	223	124	7	215	1	0	0	0
B5	33	95.28	3) high quality Nayfach	97.23	0.39	0	Ruminococcaceae bacterium	species	0.963	Ruminococcaceae bacterium	species	0.963	17120	2.02	12.57	163	64838	1857	26	0	0	1	TRUE	TRUE	TRUE	FALSE	76	2	0	0	0	0	0	0	2016876	1557737	127430	0	0	0	0	0	0	163	2016876	10886	35	72	21.32	o__Clostridiales (UID1212)	172	263	149	8	253	2	0	0	0
B5	36	71	2) medium quality	82.05	2.21	28.57	Escherichia coli	species	0.692	Escherichia coli	species	0.692	2972	3.61	5.73	1377	17215	3521	26	0	0	0	TRUE	TRUE	FALSE	FALSE	10	0	0	0	0	0	0	0	3608549	129472	0	0	0	0	0	0	0	1377	3608549	1963	391	763	74.27	f__Enterobacteriaceae (UID5162)	88	1207	328	187	992	28	0	0	0
B5	38	35.73	1) low quality	41.33	1.12	0	Elusimicrobia	phylum	0.804	Elusimicrobia bacterium UBA5880	species	0.41	1582	0.56	4.35	355	4841	510	15	0	0	0	TRUE	FALSE	FALSE	FALSE	0	0	0	0	0	0	0	0	562069	0	0	0	0	0	0	0	0	355	562069	1260	129	229	69.39	k__Bacteria (UID2495)	2993	143	89	77	65	1	0	0	0
B5	39	73.23	2) medium quality	77.63	0.88	50	Clostridia bacterium	species	0.755	Clostridia bacterium	species	0.755	2741	1.3	6.34	538	13660	1285	8	0	0	0	TRUE	TRUE	FALSE	FALSE	1	0	0	0	0	0	0	0	1298794	13660	0	0	0	0	0	0	0	538	1298794	1876	161	304	51.59	c__Clostridia (UID1118)	387	223	124	55	166	2	0	0	0
B5	5	96.22	3) high quality Nayfach	99.37	0.63	0	Dialister sp.	species	0.675	Dialister sp.	species	0.675	12162	2.09	13	261	40948	1722	45	0	0	0	TRUE	TRUE	TRUE	FALSE	76	0	0	0	0	0	0	0	2094611	1292350	0	0	0	0	0	0	0	261	2094611	6638	54	112	28.17	p__Firmicutes (UID1022)	100	295	158	1	293	1	0	0	0
B5	69	86.72	2) medium quality	89.07	0.47	0	Life	life	0.668	Unclassified	Unclassified	0.279	3751	1.17	6.81	384	20541	1287	29	0	0	1	TRUE	TRUE	FALSE	FALSE	5	0	0	0	0	0	0	0	1168067	73281	0	0	0	0	0	0	0	384	1168067	2280	97	197	50.51	p__Euryarchaeota (UID3)	148	187	124	19	166	2	0	0	0
B5	7_sub	-103.46	0) really bad	80.54	36.8	5.83	Firmicutes	phylum	0.684	Faecalibacterium prausnitzii	species	0.179	6013	4.04	15.16	718	38157	3813	49	0	0	1	FALSE	FALSE	FALSE	FALSE	63	0	0	0	0	0	0	0	4038836	1041890	0	0	0	0	0	0	0	718	4038836	4156	192	396	96.31	o__Clostridiales (UID1212)	172	263	149	52	132	67	12	0	0
B5	73	94.47	3) high quality Nayfach	94.47	0	0	Prevotella sp.	species	0.9	Prevotella sp.	species	0.9	35968	2.58	15.97	107	151200	2008	41	0	1	1	TRUE	TRUE	TRUE	FALSE	71	13	3	0	0	0	0	0	2576177	2368864	984572	356961	0	0	0	0	0	107	2576177	21593	21	44	22.13	g__Prevotella (UID2722)	64	532	281	27	505	0	0	0	0
B5	85_sub	39.41	2) medium quality	55.56	3.23	12.5	Bacteria	superkingdom	0.694	uncultured bacterium	species	0.326	1834	1.4	5.62	788	11076	1353	8	0	1	0	TRUE	TRUE	FALSE	FALSE	1	0	0	0	0	0	0	0	1401030	11076	0	0	0	0	0	0	0	788	1401030	1379	271	492	59.96	k__Bacteria (UID2982)	88	230	148	98	124	8	0	0	0
B5	91	97.05	3) high quality Nayfach	97.05	0	0	Clostridium sp. CAG:413	species	1	Clostridium sp. CAG:413	species	1	72942	2.18	18.51	46	128877	1937	37	0	0	1	TRUE	TRUE	TRUE	FALSE	37	19	5	0	0	0	0	0	2176148	2120321	1602588	590806	0	0	0	0	0	46	2176148	44483	11	20	30.79	o__Clostridiales (UID1212)	172	263	149	7	256	0	0	0	0
B5	bin.12	93.88	3) high quality Nayfach	93.88	0	0	Akkermansia muciniphila	species	0.886	Akkermansia muciniphila	species	0.886	21338	2.66	9.47	195	80295	2351	46	0	0	0	TRUE	TRUE	TRUE	FALSE	91	5	0	0	0	0	0	0	2660934	2083175	289251	0	0	0	0	0	0	195	2660934	11146	40	83	31.19	k__Bacteria (UID2982)	88	229	147	10	219	0	0	0	0
B5	bin.20	63.2	2) medium quality	75	2.36	33.33	uncultured bacterium	species	0.869	uncultured bacterium	species	0.869	6473	2.76	9.41	470	31655	2131	39	0	0	0	TRUE	TRUE	FALSE	FALSE	43	0	0	0	0	0	0	0	2762149	611884	0	0	0	0	0	0	0	470	2762149	4543	140	268	40.91	k__Bacteria (UID2982)	88	230	148	41	183	6	0	0	0
B5	bin.22	97.38	3) high quality Nayfach	97.38	0	0	Christensenellaceae bacterium Phil1	species	0.881	Christensenellaceae bacterium Phil1	species	0.881	31182	1.79	12.59	86	84200	1681	32	0	0	0	TRUE	TRUE	TRUE	FALSE	58	7	0	0	0	0	0	0	1792542	1623901	437144	0	0	0	0	0	0	86	1792542	17657	20	38	5.02	c__Clostridia (UID1118)	387	223	124	5	218	0	0	0	0
B5	bin.25	84.49	2) medium quality	89.14	0.93	50	Clostridiales bacterium	species	0.992	Clostridiales bacterium	species	0.992	24802	1.41	24.84	86	55761	1257	32	0	0	0	TRUE	TRUE	FALSE	FALSE	53	2	0	0	0	0	0	0	1409568	1223815	106127	0	0	0	0	0	0	86	1409568	14192	20	40	271.71	o__Clostridiales (UID1120)	304	250	143	21	227	2	0	0	0
B5	bin.29_sub	82.39	2) medium quality	85.74	0.67	100	Clostridiales	order	0.664	Ruminococcaceae bacterium	species	0.568	21680	2.17	12.79	148	86262	2015	27	0	0	1	TRUE	TRUE	FALSE	FALSE	78	5	0	0	0	0	0	0	2171896	1774014	326004	0	0	0	0	0	0	148	2171896	11903	32	65	22.1	o__Clostridiales (UID1212)	172	263	149	58	204	1	0	0	0
B5	bin.30	67.3	2) medium quality	67.3	0	0	Bacteroidales	order	0.667	uncultured Prevotellaceae bacterium	species	0.479	32079	1.69	20.99	78	94108	1375	16	0	0	0	TRUE	TRUE	FALSE	FALSE	51	8	0	0	0	0	0	0	1689650	1520070	481839	0	0	0	0	0	0	78	1689650	19376	18	34	1.18	o__Bacteroidales (UID2657)	160	492	269	143	349	0	0	0	0
B5	bin.33	81.51	3) high quality Nayfach	93.81	2.46	25	Alistipes sp. CAG:514	species	0.727	Unclassified	Unclassified	0.455	41932	3.45	143.33	113	202534	2734	43	1	0	0	TRUE	TRUE	TRUE	FALSE	89	20	4	0	0	0	0	0	3450414	3291411	1644918	552984	0	0	0	0	0	113	3450414	27613	22	48	49.27	p__Bacteroidetes (UID2605)	350	316	210	16	292	8	0	0	0
B5	bin.39	84.94	3) high quality Nayfach	90.94	1.2	100	Ruminococcaceae bacterium	species	0.895	Ruminococcaceae bacterium	species	0.895	49743	1.85	29.49	63	220877	1733	42	0	0	2	TRUE	TRUE	TRUE	FALSE	42	10	2	0	0	0	0	0	1850004	1732513	878389	324224	0	0	0	0	0	63	1850004	28102	11	24	0	o__Clostridiales (UID1212)	172	263	149	16	243	4	0	0	0
B5	bin.48	85.79	2) medium quality	89.19	0.68	0	Bacteria	superkingdom	0.681	uncultured bacterium	species	0.23	37500	2.23	26.06	92	108326	1744	46	0	0	0	TRUE	TRUE	FALSE	FALSE	65	9	1	0	0	0	0	0	2233476	2071729	665483	108326	0	0	0	0	0	92	2233476	21690	20	40	60	k__Bacteria (UID2982)	88	230	148	18	211	1	0	0	0
B5	bin.50	92.1	3) high quality Nayfach	97.15	1.01	0	Ruminococcus champanellensis 18P13 = JCM 17042	strain	0.962	Ruminococcus champanellensis 18P13 = JCM 17042	strain	0.962	23000	2.22	10.27	155	80687	2044	32	0	0	1	TRUE	TRUE	TRUE	FALSE	71	5	0	0	0	0	0	0	2224886	1763231	359483	0	0	0	0	0	0	155	2224886	12555	31	63	22.92	o__Clostridiales (UID1212)	172	263	149	5	256	2	0	0	0
B5	bin.6	92.19	3) high quality Nayfach	94.89	0.54	0	Bacteroidales bacterium UBA4621	species	0.912	Bacteroidales bacterium UBA4621	species	0.912	43228	2.22	22.63	76	96929	1817	35	0	0	0	TRUE	TRUE	TRUE	FALSE	62	14	0	0	0	0	0	0	2220573	2128416	946175	0	0	0	0	0	0	76	2220573	26934	18	34	15.31	k__Bacteria (UID2569)	434	278	186	16	261	1	0	0	0
B5	maxbin.014_sub	78.77	2) medium quality	88.92	2.03	10	Bacteroides sp. CAG:1060	species	0.811	Bacteroides sp. CAG:1060	species	0.811	20078	1.91	14.5	213	44753	1710	43	1	12	2	TRUE	TRUE	FALSE	FALSE	64	0	0	0	0	0	0	0	1908967	1392226	0	0	0	0	0	0	0	213	1908967	8889	34	69	11	p__Bacteroidetes (UID2605)	350	316	210	46	260	10	0	0	0
B5	maxbin.039_sub	3.13	1) low quality	28.93	5.16	0	Bacteria	superkingdom	0.666	Unclassified	Unclassified	0.266	1761	1.38	5.99	750	46054	1393	27	1	0	2	TRUE	FALSE	FALSE	FALSE	6	0	0	0	0	0	0	0	1378991	119371	0	0	0	0	0	0	0	750	1378991	1288	210	444	87.75	o__Selenomonadales (UID1024)	64	334	167	232	87	15	0	0	0
B5	unbinned	-36847.5	0) really bad	100	7389.5	2.91	Life	life	0.663	Unclassified	Unclassified	0.328	1264	245.46	0	522250	110202	0	2160	77	74	110	FALSE	FALSE	FALSE	FALSE	558	22	1	0	0	0	0	0	245462366	10931158	1302274	110202	0	0	0	0	0	109321	126949471	747	23004	56634	58.15	root (UID1)	5656	56	24	0	0	0	0	0	56
B50	17	70.26	2) medium quality	78.46	1.64	40	Sutterella	genus	0.956	Sutterella sp.	species	0.547	2988	1.56	6.51	594	18243	1504	27	0	0	0	TRUE	TRUE	FALSE	FALSE	4	0	0	0	0	0	0	0	1560321	51117	0	0	0	0	0	0	0	594	1560321	1962	160	322	52.55	p__Proteobacteria (UID3887)	1487	256	160	46	205	5	0	0	0
B50	2	83.51	2) medium quality	90.66	1.43	25	Prevotellaceae bacterium	species	0.975	Prevotellaceae bacterium	species	0.975	7801	2.6	10.02	437	28193	1989	38	0	0	0	TRUE	TRUE	FALSE	FALSE	71	0	0	0	0	0	0	0	2597407	983917	0	0	0	0	0	0	0	437	2597407	4883	107	214	26.56	o__Bacteroidales (UID2657)	160	492	269	32	452	8	0	0	0
B50	23	54.33	2) medium quality	65.18	2.17	16.67	Ruminococcaceae	family	0.687	[Eubacterium] siraeum V10Sc8a	strain	0.291	2362	1.78	5.78	834	8878	1548	7	0	0	1	TRUE	TRUE	FALSE	FALSE	0	0	0	0	0	0	0	0	1775685	0	0	0	0	0	0	0	0	834	1775685	1609	259	489	72.65	o__Clostridiales (UID1212)	172	263	149	88	169	6	0	0	0
B50	30	55.21	2) medium quality	75.46	4.05	11.11	Bacteria	superkingdom	0.668	Lentisphaeria bacterium	species	0.238	2813	3.35	6.13	1366	10492	2997	28	0	0	0	TRUE	TRUE	FALSE	FALSE	1	0	0	0	0	0	0	0	3350072	10492	0	0	0	0	0	0	0	1366	3350072	1869	394	761	69.25	k__Bacteria (UID2982)	88	230	148	48	175	6	1	0	0
B50	31_sub	14.31	1) low quality	24.36	2.01	14.29	Bacteria	superkingdom	0.665	Unclassified	Unclassified	0.206	8022	4	15.1	654	83086	4005	29	0	0	0	TRUE	FALSE	FALSE	FALSE	76	5	0	0	0	0	0	0	4000391	1750966	330254	0	0	0	0	0	0	654	4000391	4018	104	289	88.74	o__Clostridiales (UID1212)	172	263	149	172	88	1	2	0	0
B50	35	74.24	2) medium quality	77.34	0.62	0	Desulfovibrio piger	species	0.964	Desulfovibrio piger	species	0.964	2832	1.89	6.01	766	14012	1734	25	0	0	0	TRUE	TRUE	FALSE	FALSE	1	0	0	0	0	0	0	0	1894061	14012	0	0	0	0	0	0	0	766	1894061	1877	223	430	83.42	c__Deltaproteobacteria (UID3218)	61	284	169	66	216	2	0	0	0
B50	42	84.38	3) high quality Nayfach	95.08	2.14	42.86	Alistipes sp. CAG:514	species	0.886	Unclassified	Unclassified	0.534	228790	3.47	101.39	32	403311	2678	44	0	0	0	TRUE	TRUE	TRUE	FALSE	25	18	13	5	0	0	0	0	3474496	3432573	3232070	2873500	1578763	0	0	0	0	32	3474496	142721	6	11	54.68	p__Bacteroidetes (UID2605)	350	316	210	12	297	7	0	0	0
B50	44	34.1	1) low quality	49.75	3.13	0	Clostridiales	order	0.683	Unclassified	Unclassified	0.324	1849	1.66	6.09	926	9623	1507	12	0	0	0	TRUE	FALSE	FALSE	FALSE	0	0	0	0	0	0	0	0	1658842	0	0	0	0	0	0	0	0	926	1658842	1348	304	570	62.09	o__Clostridiales (UID1212)	172	263	149	133	125	4	1	0	0
B50	55	53.25	2) medium quality	77.45	4.84	14.29	Methanomassiliicoccales	order	0.703	Methanomassiliicoccaceae archaeon DOK	species	0.289	2609	1.5	5.92	659	10976	1933	37	0	0	1	TRUE	TRUE	FALSE	FALSE	1	0	0	0	0	0	0	0	1500905	10976	0	0	0	0	0	0	0	659	1500905	1720	193	372	60.63	p__Euryarchaeota (UID3)	148	187	124	33	147	7	0	0	0
B50	79	89.14	3) high quality Nayfach	92.64	0.7	0	Clostridiales bacterium	species	0.963	Clostridiales bacterium	species	0.963	249507	1.57	61.73	12	654501	1412	51	0	1	1	TRUE	TRUE	TRUE	FALSE	11	9	3	1	1	0	0	0	1574951	1570191	1529414	1084399	654501	654501	0	0	0	12	1574951	94358	2	5	0	o__Clostridiales (UID1120)	304	250	143	16	233	1	0	0	0
B50	86_sub	55.23	2) medium quality	72.98	3.55	42.86	uncultured Clostridiales bacterium	species	0.708	uncultured Clostridiales bacterium	species	0.598	2631	1.83	6.23	782	9126	1792	14	0	0	0	TRUE	TRUE	FALSE	FALSE	0	0	0	0	0	0	0	0	1829155	0	0	0	0	0	0	0	0	782	1829155	1756	228	439	53.03	c__Clostridia (UID1118)	387	223	124	51	165	7	0	0	0
B50	bin.10_sub	67.29	2) medium quality	87.54	4.05	25	Clostridiales	order	0.713	Ruminococcaceae bacterium	species	0.511	8435	1.78	10.26	259	29559	1568	20	0	0	0	TRUE	TRUE	FALSE	FALSE	52	0	0	0	0	0	0	0	1777469	783132	0	0	0	0	0	0	0	259	1777469	5209	64	132	55.13	o__Clostridiales (UID1212)	172	263	149	41	214	8	0	0	0
B50	bin.21	83.38	2) medium quality	87.58	0.84	50	Oscillibacter sp.	species	0.975	Oscillibacter sp.	species	0.975	27914	1.81	24.84	103	119098	1684	35	0	0	1	TRUE	TRUE	FALSE	FALSE	53	5	1	0	0	0	0	0	1805426	1529953	393112	119098	0	0	0	0	0	103	1805426	18084	20	41	11.08	o__Clostridiales (UID1212)	172	263	149	21	240	2	0	0	0
B50	bin.22	97.27	3) high quality Nayfach	97.27	0	0	Ruminococcaceae bacterium	species	1	Ruminococcaceae bacterium	species	1	55282	2.12	21.15	60	139083	1903	41	0	0	1	TRUE	TRUE	TRUE	FALSE	50	13	2	0	0	0	0	0	2122454	2070627	1074162	257093	0	0	0	0	0	60	2122454	33361	13	26	10.37	o__Clostridiales (UID1212)	172	263	149	6	257	0	0	0	0
B50	bin.26	28.59	1) low quality	33.94	1.07	0	uncultured bacterium	species	0.703	uncultured bacterium	species	0.578	3894	0.7	6.5	179	12738	619	3	0	0	0	TRUE	FALSE	FALSE	FALSE	4	0	0	0	0	0	0	0	696860	46773	0	0	0	0	0	0	0	179	696860	3111	65	116	53.1	k__Bacteria (UID1453)	901	171	117	102	67	2	0	0	0
B50	bin.27	74.56	2) medium quality	74.56	0	0	Akkermansia muciniphila	species	0.897	Akkermansia muciniphila	species	0.897	5944	1.93	6.62	360	22662	1785	38	0	0	0	TRUE	TRUE	FALSE	FALSE	23	0	0	0	0	0	0	0	1932121	300369	0	0	0	0	0	0	0	360	1932121	4093	111	210	65.73	k__Bacteria (UID2982)	88	229	147	60	169	0	0	0	0
B50	bin.29	68.29	2) medium quality	68.29	0	0	Clostridiales	order	0.759	Unclassified	Unclassified	0.436	61656	1.52	15.05	43	191237	1414	31	0	0	1	TRUE	TRUE	FALSE	FALSE	32	11	1	0	0	0	0	0	1519302	1472495	905965	191237	0	0	0	0	0	43	1519302	39768	9	17	11.85	o__Clostridiales (UID1212)	172	263	149	74	189	0	0	0	0
B50	bin.6	88.16	3) high quality Nayfach	95.56	1.48	33.33	Clostridia bacterium	species	0.859	Clostridia bacterium	species	0.859	10970	1.61	11.43	190	41960	1541	19	0	0	0	TRUE	TRUE	TRUE	FALSE	55	0	0	0	0	0	0	0	1612972	880649	0	0	0	0	0	0	0	190	1612972	6286	48	98	27.9	c__Clostridia (UID1118)	387	223	124	6	214	3	0	0	0
B50	maxbin.001	96.5	3) high quality Nayfach	96.5	0	0	Firmicutes	phylum	0.675	Christensenellaceae bacterium Phil1	species	0.186	109418	2.1	221.59	47	300187	2018	50	0	2	1	TRUE	TRUE	TRUE	FALSE	24	13	8	1	0	0	0	0	2096467	1991149	1715628	1330078	300187	0	0	0	0	47	2096467	78207	6	11	23.85	o__Clostridiales (UID1120)	304	250	143	7	243	0	0	0	0
B50	maxbin.004_sub	85.46	2) medium quality	85.46	0	0	CLASSIFICATION ERROR	CLASSIFICATION ERROR	0.873	Unclassified	Unclassified	0.873	131254	1.76	44.66	49	275161	1483	41	2	1	1	TRUE	TRUE	FALSE	FALSE	20	11	8	1	0	0	0	0	1761029	1708532	1447816	1258935	275161	0	0	0	0	49	1761029	87497	5	9	68.14	o__Clostridiales (UID1212)	172	263	149	26	237	0	0	0	0
B50	maxbin.009	77.4	3) high quality Nayfach	93.55	3.23	0	Christensenellaceae bacterium Phil1	species	0.949	Christensenellaceae bacterium Phil1	species	0.949	19162	2.11	11.92	197	88613	1985	26	0	0	0	TRUE	TRUE	TRUE	FALSE	78	2	0	0	0	0	0	0	2109396	1701990	140507	0	0	0	0	0	0	197	2109396	11974	34	68	18.01	c__Clostridia (UID1118)	387	223	124	12	207	4	0	0	0
B50	unbinned	-33627.85	0) really bad	100	6745.57	2.8	Bacteria	superkingdom	0.664	Unclassified	Unclassified	0.292	1017	219.88	0	517326	76507	0	1746	53	61	80	FALSE	FALSE	FALSE	FALSE	245	2	0	0	0	0	0	0	219884531	3888910	133950	0	0	0	0	0	0	98080	98984647	684	25272	55361	58	root (UID1)	5656	56	24	0	0	0	0	0	56
B52	13	90.5	3) high quality Nayfach	97.1	1.32	20	Clostridium sp. CAG:510	species	0.982	Clostridium sp. CAG:510	species	0.982	31441	2.66	12.16	142	89224	2382	23	0	0	0	TRUE	TRUE	TRUE	FALSE	75	11	0	0	0	0	0	0	2659058	2272298	719274	0	0	0	0	0	0	142	2659058	16688	27	54	28.96	f__Lachnospiraceae (UID1286)	57	420	207	19	396	5	0	0	0
B52	2	97.93	3) high quality Nayfach	99.38	0.29	0	Succinatimonas	genus	0.914	Succinatimonas sp. UBA2849	species	0.478	76076	2.44	58.68	58	208295	2109	48	0	0	0	TRUE	TRUE	TRUE	FALSE	39	18	6	0	0	0	0	0	2436754	2362925	1874961	1078677	0	0	0	0	0	58	2436754	53937	8	18	16.42	c__Gammaproteobacteria (UID4201)	1164	271	170	2	268	1	0	0	0
B52	20	92.25	3) high quality Nayfach	95.95	0.74	0	Bacteroides sp. CAG:770	species	0.947	Bacteroides sp. CAG:770	species	0.947	45132	2.88	15.72	112	153965	2251	40	0	0	0	TRUE	TRUE	TRUE	FALSE	72	15	4	0	0	0	0	0	2878767	2646331	1299804	521459	0	0	0	0	0	112	2878767	22534	18	41	4.17	p__Bacteroidetes (UID2605)	350	316	210	9	304	3	0	0	0
B52	30	69.54	2) medium quality	72.04	0.5	0	Ruminococcaceae bacterium	species	0.903	Ruminococcaceae bacterium	species	0.903	2970	1.36	5.43	529	19615	1250	10	0	0	0	TRUE	TRUE	FALSE	FALSE	1	0	0	0	0	0	0	0	1360499	19615	0	0	0	0	0	0	0	529	1360499	1965	152	294	88.94	o__Clostridiales (UID1212)	172	263	149	72	189	2	0	0	0
B52	36	95.28	3) high quality Nayfach	96.98	0.34	0	Ruminococcaceae bacterium	species	0.865	Ruminococcaceae bacterium	species	0.865	14341	1.73	11.17	173	51263	1563	28	0	0	1	TRUE	TRUE	TRUE	FALSE	60	1	0	0	0	0	0	0	1733877	1194963	51263	0	0	0	0	0	0	173	1733877	8078	33	72	34.6	o__Clostridiales (UID1212)	172	263	149	5	257	1	0	0	0
B52	37	56.77	2) medium quality	66.72	1.99	22.22	unclassified Alphaproteobacteria	no rank	0.7	Unclassified	Unclassified	0.644	2665	1.46	5.28	621	14215	1455	18	0	0	0	TRUE	TRUE	FALSE	FALSE	4	0	0	0	0	0	0	0	1458604	47706	0	0	0	0	0	0	0	621	1458604	1761	178	345	88.44	o__Rhodospirillales (UID3754)	63	336	201	91	236	9	0	0	0
B52	4	69.62	2) medium quality	92.37	4.55	54.55	Phascolarctobacterium succinatutens CAG:287	strain	0.818	Phascolarctobacterium succinatutens CAG:287	strain	0.818	3885	2.01	8.52	643	18397	1947	25	0	0	0	TRUE	TRUE	FALSE	FALSE	14	0	0	0	0	0	0	0	2010885	189858	0	0	0	0	0	0	0	643	2010885	2319	158	328	151.18	o__Selenomonadales (UID1024)	64	334	167	17	306	11	0	0	0
B52	46_sub	60.29	2) medium quality	67.69	1.48	66.67	Firmicutes	phylum	0.91	Tyzzerella sp.	species	0.504	2289	1.35	4.95	637	11193	1410	11	0	0	0	TRUE	TRUE	FALSE	FALSE	1	0	0	0	0	0	0	0	1345223	11193	0	0	0	0	0	0	0	637	1345223	1581	193	372	96.64	o__Clostridiales (UID1212)	172	263	149	85	175	3	0	0	0
B52	58	94.95	3) high quality Nayfach	96.75	0.36	0	Prevotella sp.	species	0.89	Prevotella sp.	species	0.89	32099	2.52	21.36	128	91678	1960	35	0	0	0	TRUE	TRUE	TRUE	FALSE	83	10	0	0	0	0	0	0	2524470	2309819	629039	0	0	0	0	0	0	128	2524470	17959	27	53	7.92	g__Prevotella (UID2722)	64	532	281	15	516	1	0	0	0
B52	67	97.99	3) high quality Nayfach	97.99	0	0	Ruminococcaceae bacterium	species	0.697	Ruminococcaceae bacterium	species	0.697	16540	2.07	15.29	189	62547	1913	27	0	0	0	TRUE	TRUE	TRUE	FALSE	72	3	0	0	0	0	0	0	2068085	1483317	172908	0	0	0	0	0	0	189	2068085	9383	37	79	24.66	o__Clostridiales (UID1212)	172	263	149	3	260	0	0	0	0
B52	74	79.63	2) medium quality	86.88	1.45	0	Ruminococcaceae bacterium	species	0.844	Ruminococcaceae bacterium	species	0.844	6390	2.68	7.77	537	28046	2500	29	0	0	0	TRUE	TRUE	FALSE	FALSE	60	0	0	0	0	0	0	0	2684102	850838	0	0	0	0	0	0	0	537	2684102	3895	123	259	54.77	o__Clostridiales (UID1212)	172	263	149	38	223	1	1	0	0
B52	bin.11	93.28	3) high quality Nayfach	93.28	0	0	Prevotellaceae	family	0.662	Prevotellaceae bacterium	species	0.565	16039	2.39	30.72	206	45456	1891	44	0	0	1	TRUE	TRUE	TRUE	FALSE	86	0	0	0	0	0	0	0	2391978	1702365	0	0	0	0	0	0	0	206	2391978	8947	46	96	25.5	o__Bacteroidales (UID2657)	160	492	269	24	468	0	0	0	0
B52	bin.14	88.41	3) high quality Nayfach	93.86	1.09	85.71	Bacteroidales	order	0.681	Unclassified	Unclassified	0.291	14510	2.88	13.87	258	57745	2204	39	0	0	0	TRUE	TRUE	TRUE	FALSE	116	1	0	0	0	0	0	0	2877345	2069814	57745	0	0	0	0	0	0	258	2877345	9288	64	126	20.16	o__Bacteroidales (UID2657)	160	492	269	39	446	7	0	0	0
B52	bin.19	96.54	3) high quality Nayfach	97.34	0.16	0	Lachnospiraceae	family	0.755	uncultured Lachnospiraceae bacterium	species	0.508	45139	2.58	19.72	85	156676	2284	35	0	0	0	TRUE	TRUE	TRUE	FALSE	66	14	2	0	0	0	0	0	2584652	2473545	1111655	267062	0	0	0	0	0	85	2584652	27267	18	36	10.83	f__Lachnospiraceae (UID1286)	57	420	207	18	401	1	0	0	0
B52	bin.22_sub	71.14	2) medium quality	76.54	1.08	40	Roseburia inulinivorans	species	0.923	Roseburia inulinivorans	species	0.923	6063	2.43	8.2	437	25745	2146	26	0	0	0	TRUE	TRUE	FALSE	FALSE	38	0	0	0	0	0	0	0	2434185	509419	0	0	0	0	0	0	0	437	2434185	4227	131	251	57.35	f__Lachnospiraceae (UID1286)	57	420	207	95	320	5	0	0	0
B52	bin.24	88.01	2) medium quality	94.41	1.28	0	Sutterella	genus	0.812	Sutterella sp. 63_29	species	0.458	7706	1.89	8.46	277	89233	1688	45	0	0	0	TRUE	TRUE	FALSE	FALSE	34	1	0	0	0	0	0	0	1886464	746004	89233	0	0	0	0	0	0	277	1886464	4465	57	139	38.17	p__Proteobacteria (UID3887)	1487	256	161	11	242	3	0	0	0
